Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1250
Conversion Gain:	1024
Coarse Gain:	5
Fine Gain:	24
Upper Discriminator:	1733
Lower Discriminator:	-2
Calibration Coefficients:	-26.31868131868123	1.6791208791208792
Calibration Channels:	320	775
Calibration Energies:	511.0	1275.0
Elapsed Real Time:	502.66
Elapsed Live Time:	417.0
Start Time:	February 16, 2016, 03:52:27
End Time:	February 16, 2016, 04:00:50
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	273	349	115920	8581	38	490

Channel Data:
Channel	Energy	Counts
540	880.4065934065935	450
541	882.0857142857144	473
542	883.7648351648353	468
543	885.4439560439562	406
544	887.1230769230771	471
545	888.802197802198	461
546	890.4813186813188	468
547	892.1604395604396	466
548	893.8395604395605	446
549	895.5186813186814	425
550	897.1978021978023	456
551	898.8769230769232	439
552	900.556043956044	447
553	902.2351648351649	431
554	903.9142857142858	454
555	905.5934065934067	463
556	907.2725274725276	404
557	908.9516483516485	415
558	910.6307692307694	422
559	912.3098901098903	420
560	913.9890109890111	449
561	915.6681318681319	422
562	917.3472527472528	433
563	919.0263736263737	414
564	920.7054945054946	409
565	922.3846153846155	407
566	924.0637362637364	415
567	925.7428571428572	388
568	927.4219780219781	401
569	929.101098901099	439
570	930.7802197802199	443
571	932.4593406593408	414
572	934.1384615384617	436
573	935.8175824175826	418
574	937.4967032967035	414
575	939.1758241758242	413
576	940.8549450549451	412
577	942.534065934066	425
578	944.2131868131869	441
579	945.8923076923078	383
580	947.5714285714287	426
581	949.2505494505496	405
582	950.9296703296704	413
583	952.6087912087913	427
584	954.2879120879122	434
585	955.9670329670331	443
586	957.646153846154	417
587	959.3252747252749	378
588	961.0043956043958	399
589	962.6835164835165	414
590	964.3626373626374	435
591	966.0417582417583	422
592	967.7208791208792	401
593	969.4000000000001	413
594	971.079120879121	431
595	972.7582417582419	378
596	974.4373626373628	383
597	976.1164835164836	409
598	977.7956043956045	376
599	979.4747252747254	362
600	981.1538461538463	421
601	982.8329670329672	399
602	984.512087912088	390
603	986.1912087912089	392
604	987.8703296703297	400
605	989.5494505494506	380
606	991.2285714285715	412
607	992.9076923076924	418
608	994.5868131868133	377
609	996.2659340659342	384
610	997.9450549450551	383
611	999.6241758241758	419
612	1001.3032967032968	386
613	1002.9824175824176	384
614	1004.6615384615386	421
615	1006.3406593406594	392
616	1008.0197802197804	370
617	1009.6989010989012	403
618	1011.3780219780222	411
