Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1250
Conversion Gain:	1024
Coarse Gain:	5
Fine Gain:	24
Upper Discriminator:	1733
Lower Discriminator:	-2
Calibration Coefficients:	-26.31868131868123	1.6791208791208792
Calibration Channels:	320	775
Calibration Energies:	511.0	1275.0
Elapsed Real Time:	550.65
Elapsed Live Time:	456.84
Start Time:	February 16, 2016, 03:39:36
End Time:	February 16, 2016, 03:48:46
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	273	349	128787	10978	37	490

Channel Data:
Channel	Energy	Counts
201	311.1846153846155	3018
202	312.86373626373637	2965
203	314.54285714285726	2828
204	316.22197802197815	2863
205	317.901098901099	2926
206	319.58021978021986	2876
207	321.25934065934075	2832
208	322.93846153846164	2848
209	324.6175824175825	2854
210	326.2967032967034	2825
211	327.9758241758243	2825
212	329.65494505494513	2801
213	331.334065934066	2678
214	333.0131868131869	2802
215	334.6923076923078	2768
216	336.3714285714287	2717
217	338.05054945054957	2612
218	339.7296703296704	2683
219	341.4087912087913	2611
220	343.0879120879122	2515
221	344.76703296703306	2647
222	346.44615384615395	2583
223	348.12527472527483	2554
224	349.8043956043957	2518
225	351.48351648351655	2467
226	353.16263736263744	2547
227	354.8417582417583	2451
228	356.5208791208792	2397
229	358.2000000000001	2347
230	359.879120879121	2418
231	361.5582417582419	2343
232	363.2373626373627	2344
233	364.9164835164836	2486
234	366.5956043956045	2363
235	368.27472527472537	2326
236	369.95384615384626	2250
237	371.63296703296714	2291
238	373.31208791208803	2237
239	374.99120879120886	2135
240	376.67032967032975	2303
241	378.34945054945064	2304
242	380.0285714285715	2211
243	381.7076923076924	2144
244	383.3868131868133	2183
245	385.0659340659342	2100
246	386.745054945055	2096
247	388.4241758241759	2104
248	390.1032967032968	2068
249	391.7824175824177	2067
250	393.46153846153857	2077
251	395.14065934065945	2025
252	396.81978021978034	2086
253	398.4989010989012	2049
254	400.17802197802206	2032
255	401.85714285714295	2007
256	403.53626373626383	2029
257	405.2153846153847	2063
258	406.8945054945056	2054
259	408.5736263736265	1909
260	410.2527472527473	2076
261	411.9318681318682	1915
262	413.6109890109891	1975
263	415.29010989011	1954
264	416.9692307692309	1898
265	418.64835164835176	1949
266	420.32747252747265	1952
267	422.0065934065935	1943
268	423.68571428571437	1983
269	425.36483516483526	1955
270	427.04395604395614	1890
271	428.72307692307703	1930
272	430.4021978021979	1939
273	432.0813186813188	1912
274	433.76043956043964	1931
275	435.4395604395605	1894
276	437.1186813186814	1926
277	438.7978021978023	1915
278	440.4769230769232	1865
279	442.1560439560441	1914
280	443.83516483516496	1879
281	445.5142857142858	1827
282	447.1934065934067	1981
283	448.87252747252757	1880
284	450.55164835164845	1870
285	452.23076923076934	1836
286	453.9098901098902	1968
287	455.5890109890111	2003
288	457.26813186813195	1912
289	458.94725274725283	1889
290	460.6263736263737	1842
291	462.3054945054946	1875
292	463.9846153846155	1919
293	465.6637362637364	1857
294	467.34285714285727	1919
295	469.0219780219781	1900
296	470.701098901099	1922
297	472.3802197802199	1944
298	474.05934065934076	1900
299	475.73846153846165	1795
300	477.41758241758254	1875
301	479.09670329670337	1910
302	480.77582417582425	1872
303	482.45494505494514	1832
304	484.13406593406603	1840
305	485.8131868131869	1860
306	487.4923076923078	1814
307	489.1714285714287	1820
308	490.8505494505496	1905
309	492.52967032967047	1793
310	494.20879120879135	1808
311	495.88791208791224	1790
312	497.567032967033	1779
313	499.2461538461539	1738
314	500.9252747252748	1737
315	502.6043956043957	1696
316	504.28351648351656	1790
317	505.96263736263745	1706
318	507.64175824175834	1735
319	509.3208791208792	1625
320	511.0000000000001	1644
321	512.679120879121	1575
322	514.3582417582419	1567
323	516.0373626373628	1576
324	517.7164835164837	1564
325	519.3956043956046	1535
326	521.0747252747253	1593
327	522.7538461538462	1481
328	524.4329670329671	1467
329	526.112087912088	1465
330	527.7912087912089	1476
331	529.4703296703298	1486
332	531.1494505494506	1494
333	532.8285714285715	1401
334	534.5076923076924	1332
335	536.1868131868133	1320
336	537.8659340659342	1356
337	539.5450549450551	1408
338	541.224175824176	1341
339	542.9032967032969	1267
340	544.5824175824176	1301
341	546.2615384615385	1338
342	547.9406593406594	1195
343	549.6197802197803	1251
344	551.2989010989012	1271
345	552.9780219780221	1195
346	554.657142857143	1250
347	556.3362637362638	1129
348	558.0153846153847	1164
349	559.6945054945056	1145
350	561.3736263736265	1093
351	563.0527472527474	1113
352	564.7318681318683	1107
353	566.410989010989	1116
354	568.0901098901099	1153
355	569.7692307692308	1128
356	571.4483516483517	1162
357	573.1274725274726	1129
358	574.8065934065935	1057
359	576.4857142857144	1115
360	578.1648351648353	1051
361	579.8439560439562	1046
362	581.523076923077	1078
363	583.2021978021979	1085
364	584.8813186813188	1043
365	586.5604395604397	1012
366	588.2395604395606	1029
367	589.9186813186814	1052
368	591.5978021978023	1072
369	593.2769230769231	1028
370	594.956043956044	1015
371	596.6351648351649	984
372	598.3142857142858	1039
373	599.9934065934067	1001
374	601.6725274725276	990
375	603.3516483516485	946
376	605.0307692307694	1021
377	606.7098901098902	1030
378	608.3890109890111	931
379	610.068131868132	941
380	611.7472527472529	987
381	613.4263736263737	904
382	615.1054945054946	1007
383	616.7846153846154	1008
384	618.4637362637363	1000
385	620.1428571428572	945
386	621.8219780219781	916
387	623.501098901099	950
388	625.1802197802199	946
389	626.8593406593408	992
390	628.5384615384617	963
391	630.2175824175825	939
392	631.8967032967034	939
393	633.5758241758243	1007
394	635.2549450549452	894
395	636.934065934066	945
396	638.6131868131869	944
397	640.2923076923078	977
398	641.9714285714286	905
399	643.6505494505495	853
400	645.3296703296704	894
401	647.0087912087913	895
402	648.6879120879122	868
403	650.3670329670331	918
404	652.046153846154	899
405	653.7252747252749	882
406	655.4043956043957	812
407	657.0835164835166	852
408	658.7626373626375	816
409	660.4417582417583	830
410	662.1208791208792	880
411	663.8000000000001	844
412	665.479120879121	839
413	667.1582417582418	816
414	668.8373626373627	851
415	670.5164835164836	855
416	672.1956043956045	817
417	673.8747252747254	816
418	675.5538461538463	824
419	677.2329670329672	786
420	678.912087912088	738
421	680.5912087912089	781
422	682.2703296703298	761
423	683.9494505494506	813
424	685.6285714285715	745
425	687.3076923076924	758
426	688.9868131868133	773
427	690.6659340659342	758
428	692.345054945055	743
