Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1250
Conversion Gain:	1024
Coarse Gain:	5
Fine Gain:	0
Upper Discriminator:	1936
Lower Discriminator:	4
Calibration Coefficients:	-21.37163814180917	1.8679706601466992
Calibration Channels:	285	694
Calibration Energies:	511.0	1275.0
Elapsed Real Time:	150.97
Elapsed Live Time:	128.89
Start Time:	February 18, 2016, 01:45:44
End Time:	February 18, 2016, 01:48:15
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	273	349	75250	-67258	0	576

Channel Data:
Channel	Energy	Counts
359	649.2298288508558	3886
360	651.0977995110026	3939
361	652.9657701711492	4094
362	654.8337408312959	4122
363	656.7017114914427	4200
364	658.5696821515893	4235
365	660.437652811736	4234
366	662.3056234718828	4268
367	664.1735941320294	4163
368	666.0415647921761	4280
369	667.9095354523229	4282
370	669.7775061124695	4153
371	671.6454767726162	4183
372	673.513447432763	4183
373	675.3814180929096	4061
374	677.2493887530563	4023
375	679.1173594132031	3922
376	680.9853300733497	3838
377	682.8533007334964	3789
378	684.7212713936432	3729
379	686.5892420537898	3663
380	688.4572127139365	3501
381	690.3251833740833	3397
382	692.1931540342299	3225
383	694.0611246943766	3164
384	695.9290953545233	3021
385	697.79706601467	2881
386	699.6650366748167	2821
387	701.5330073349634	2693
388	703.4009779951101	2474
389	705.2689486552568	2353
390	707.1369193154035	2296
391	709.0048899755502	2117
392	710.872860635697	1995
393	712.7408312958436	1788
394	714.6088019559903	1758
395	716.476772616137	1626
396	718.3447432762837	1503
397	720.2127139364304	1361
398	722.0806845965772	1286
399	723.9486552567238	1179
400	725.8166259168705	1153
401	727.6845965770173	1065
402	729.5525672371639	940
403	731.4205378973106	917
404	733.2885085574574	827
405	735.156479217604	755
406	737.0244498777507	695
407	738.8924205378975	594
408	740.7603911980441	610
409	742.6283618581908	498
410	744.4963325183375	533
411	746.3643031784842	446
412	748.2322738386309	475
413	750.1002444987776	434
414	751.9682151589243	374
415	753.836185819071	347
416	755.7041564792177	342
417	757.5721271393644	286
418	759.4400977995111	314
419	761.3080684596578	236
420	763.1760391198045	231
421	765.0440097799512	241
422	766.9119804400979	252
423	768.7799511002446	260
424	770.6479217603913	233
425	772.515892420538	198
426	774.3838630806847	235
427	776.2518337408314	211
428	778.1198044009781	201
429	779.9877750611248	190
430	781.8557457212715	172
431	783.7237163814182	189
432	785.5916870415649	184
433	787.4596577017115	167
434	789.3276283618583	135
435	791.195599022005	183
436	793.0635696821516	199
437	794.9315403422984	163
438	796.7995110024451	161
439	798.6674816625917	168
440	800.5354523227385	168
441	802.4034229828852	156
442	804.2713936430318	154
443	806.1393643031786	174
444	808.0073349633253	160
445	809.875305623472	176
446	811.7432762836187	172
447	813.6112469437654	176
448	815.479217603912	176
449	817.3471882640588	150
450	819.2151589242055	139
451	821.0831295843522	172
452	822.9511002444989	166
453	824.8190709046456	162
454	826.6870415647923	144
455	828.555012224939	165
456	830.4229828850856	141
457	832.2909535452324	145
458	834.1589242053791	169
459	836.0268948655257	160
460	837.8948655256725	155
461	839.7628361858192	175
462	841.6308068459658	154
463	843.4987775061126	131
464	845.3667481662593	178
465	847.2347188264059	157
466	849.1026894865527	155
467	850.9706601466994	140
468	852.838630806846	153
469	854.7066014669928	146
470	856.5745721271395	144
471	858.4425427872861	146
472	860.3105134474329	142
473	862.1784841075796	156
474	864.0464547677262	157
475	865.914425427873	138
476	867.7823960880197	155
477	869.6503667481663	149
478	871.5183374083131	141
479	873.3863080684597	149
480	875.2542787286064	144
481	877.1222493887532	152
482	878.9902200488998	137
483	880.8581907090465	142
484	882.7261613691933	162
485	884.5941320293399	136
486	886.4621026894866	125
487	888.3300733496334	127
488	890.19804400978	147
489	892.0660146699267	155
490	893.9339853300735	133
491	895.8019559902201	121
492	897.6699266503668	123
493	899.5378973105136	128
494	901.4058679706602	123
495	903.273838630807	122
496	905.1418092909537	137
497	907.0097799511003	125
498	908.877750611247	140
499	910.7457212713938	125
500	912.6136919315404	139
501	914.4816625916872	134
502	916.3496332518338	124
503	918.2176039119805	144
504	920.0855745721273	126
505	921.9535452322739	115
506	923.8215158924206	141
507	925.6894865525674	103
508	927.557457212714	124
509	929.4254278728607	117
510	931.2933985330075	118
511	933.1613691931541	146
512	935.0293398533008	123
513	936.8973105134476	130
514	938.7652811735942	122
515	940.6332518337409	135
516	942.5012224938877	123
517	944.3691931540343	127
518	946.237163814181	120
519	948.1051344743278	115
520	949.9731051344744	121
521	951.8410757946211	140
522	953.7090464547679	122
523	955.5770171149145	127
524	957.4449877750612	122
525	959.3129584352079	126
526	961.1809290953546	117
527	963.0488997555013	113
528	964.916870415648	135
529	966.7848410757947	126
530	968.6528117359414	99
531	970.5207823960881	120
532	972.3887530562348	108
533	974.2567237163815	107
534	976.1246943765282	110
535	977.9926650366749	114
536	979.8606356968216	121
537	981.7286063569683	122
538	983.596577017115	100
539	985.4645476772617	126
540	987.3325183374084	111
541	989.2004889975551	93
542	991.0684596577019	125
543	992.9364303178485	121
544	994.8044009779952	118
545	996.672371638142	129
546	998.5403422982886	108
547	1000.4083129584353	102
548	1002.2762836185819	115
549	1004.1442542787288	120
550	1006.0122249388753	119
551	1007.880195599022	114
552	1009.7481662591688	129
553	1011.6161369193155	110
554	1013.4841075794623	112
555	1015.352078239609	121
556	1017.2200488997555	103
557	1019.0880195599022	115
558	1020.955990220049	123
559	1022.8239608801957	115
560	1024.6919315403425	113
561	1026.559902200489	100
562	1028.4278728606357	89
563	1030.2958435207825	96
564	1032.1638141809292	109
565	1034.031784841076	107
566	1035.8997555012227	119
567	1037.7677261613692	85
568	1039.635696821516	125
569	1041.5036674816627	106
570	1043.3716381418094	99
571	1045.2396088019561	109
572	1047.1075794621029	112
573	1048.9755501222494	122
574	1050.8435207823961	102
575	1052.7114914425429	117
576	1054.5794621026896	109
577	1056.4474327628363	91
578	1058.315403422983	112
579	1060.1833740831296	112
580	1062.0513447432763	123
581	1063.919315403423	124
582	1065.7872860635698	105
583	1067.6552567237165	118
584	1069.523227383863	92
585	1071.3911980440098	107
586	1073.2591687041565	122
587	1075.1271393643033	114
588	1076.99511002445	94
589	1078.8630806845968	106
590	1080.7310513447433	80
591	1082.59902200489	104
592	1084.4669926650367	110
593	1086.3349633251835	87
594	1088.2029339853302	99
595	1090.070904645477	107
596	1091.9388753056235	102
597	1093.8068459657702	96
598	1095.674816625917	106
599	1097.5427872860637	94
600	1099.4107579462104	102
601	1101.2787286063572	97
602	1103.1466992665037	119
603	1105.0146699266504	117
604	1106.8826405867972	114
605	1108.750611246944	102
606	1110.6185819070906	98
607	1112.4865525672371	102
608	1114.3545232273839	129
609	1116.2224938875306	105
610	1118.0904645476774	115
611	1119.958435207824	106
612	1121.8264058679708	108
613	1123.6943765281173	96
614	1125.562347188264	106
615	1127.4303178484108	109
616	1129.2982885085576	107
617	1131.1662591687043	113
618	1133.034229828851	105
619	1134.9022004889976	98
620	1136.7701711491443	107
621	1138.638141809291	106
622	1140.5061124694378	96
623	1142.3740831295845	108
624	1144.2420537897312	102
625	1146.1100244498778	116
626	1147.9779951100245	120
627	1149.8459657701712	94
628	1151.713936430318	103
629	1153.5819070904647	108
630	1155.4498777506112	100
631	1157.317848410758	100
632	1159.1858190709047	94
633	1161.0537897310514	98
634	1162.9217603911982	104
635	1164.789731051345	84
636	1166.6577017114914	114
637	1168.5256723716382	85
638	1170.393643031785	108
639	1172.2616136919316	96
640	1174.1295843520784	87
641	1175.9975550122251	105
642	1177.8655256723716	97
643	1179.7334963325184	101
644	1181.601466992665	110
645	1183.4694376528118	95
646	1185.3374083129586	99
647	1187.2053789731053	98
648	1189.0733496332518	102
649	1190.9413202933986	96
650	1192.8092909535453	86
651	1194.677261613692	104
652	1196.5452322738388	87
653	1198.4132029339853	99
654	1200.281173594132	110
655	1202.1491442542788	93
656	1204.0171149144255	97
657	1205.8850855745723	99
658	1207.753056234719	107
659	1209.6210268948655	102
660	1211.4889975550122	92
661	1213.356968215159	96
662	1215.2249388753057	84
663	1217.0929095354525	86
664	1218.9608801955992	102
665	1220.8288508557457	93
666	1222.6968215158925	92
667	1224.5647921760392	100
668	1226.432762836186	93
669	1228.3007334963327	93
670	1230.1687041564794	101
671	1232.036674816626	84
672	1233.9046454767727	94
673	1235.7726161369194	85
674	1237.6405867970661	89
675	1239.5085574572129	97
676	1241.3765281173594	76
677	1243.2444987775061	95
678	1245.1124694376529	88
679	1246.9804400977996	100
680	1248.8484107579463	87
681	1250.716381418093	84
682	1252.5843520782396	82
683	1254.4523227383863	72
684	1256.320293398533	95
685	1258.1882640586798	87
686	1260.0562347188265	84
687	1261.9242053789733	79
688	1263.7921760391198	80
689	1265.6601466992665	81
690	1267.5281173594133	109
691	1269.39608801956	99
692	1271.2640586797067	93
693	1273.1320293398535	88
694	1275.0	92
695	1276.8679706601467	91
696	1278.7359413202935	96
697	1280.6039119804402	82
698	1282.471882640587	88
699	1284.3398533007335	92
700	1286.2078239608802	92
701	1288.075794621027	96
702	1289.9437652811737	90
703	1291.8117359413204	84
704	1293.6797066014672	98
705	1295.5476772616137	87
706	1297.4156479217604	70
707	1299.2836185819071	95
708	1301.151589242054	99
709	1303.0195599022006	72
710	1304.8875305623474	71
711	1306.7555012224939	80
712	1308.6234718826406	76
713	1310.4914425427874	93
714	1312.359413202934	90
715	1314.2273838630808	73
716	1316.0953545232276	103
717	1317.963325183374	92
718	1319.8312958435208	62
719	1321.6992665036676	75
720	1323.5672371638143	92
721	1325.435207823961	81
722	1327.3031784841075	96
723	1329.1711491442543	97
724	1331.039119804401	88
725	1332.9070904645478	93
726	1334.7750611246945	86
727	1336.6430317848412	74
728	1338.5110024449878	77
729	1340.3789731051345	87
730	1342.2469437652812	102
731	1344.114914425428	63
732	1345.9828850855747	72
733	1347.8508557457214	73
734	1349.718826405868	82
735	1351.5867970660147	89
736	1353.4547677261614	77
737	1355.3227383863082	73
738	1357.190709046455	91
739	1359.0586797066017	62
740	1360.9266503667482	90
741	1362.794621026895	71
742	1364.6625916870416	77
743	1366.5305623471884	100
744	1368.3985330073351	68
745	1370.2665036674816	87
746	1372.1344743276284	75
747	1374.002444987775	75
748	1375.8704156479218	74
749	1377.7383863080686	62
750	1379.6063569682153	78
751	1381.4743276283618	91
752	1383.3422982885086	80
753	1385.2102689486553	74
754	1387.078239608802	80
755	1388.9462102689488	83
756	1390.8141809290955	81
757	1392.682151589242	83
758	1394.5501222493888	77
759	1396.4180929095355	79
760	1398.2860635696823	71
761	1400.154034229829	64
762	1402.0220048899757	64
763	1403.8899755501222	63
764	1405.757946210269	64
765	1407.6259168704157	79
766	1409.4938875305625	90
767	1411.3618581907092	76
768	1413.2298288508557	83
769	1415.0977995110024	79
770	1416.9657701711492	67
771	1418.833740831296	77
772	1420.7017114914427	71
773	1422.5696821515894	74
774	1424.437652811736	66
775	1426.3056234718827	61
776	1428.1735941320294	58
777	1430.0415647921761	87
778	1431.9095354523229	77
779	1433.7775061124696	77
780	1435.6454767726161	78
781	1437.5134474327629	77
782	1439.3814180929096	67
783	1441.2493887530563	66
784	1443.117359413203	71
785	1444.9853300733498	79
786	1446.8533007334963	78
787	1448.721271393643	51
788	1450.5892420537898	65
789	1452.4572127139365	74
790	1454.3251833740833	61
791	1456.19315403423	77
792	1458.0611246943765	64
793	1459.9290953545233	63
794	1461.79706601467	59
795	1463.6650366748167	62
796	1465.5330073349635	59
797	1467.40097799511	75
798	1469.2689486552567	71
799	1471.1369193154035	79
800	1473.0048899755502	73
801	1474.872860635697	61
802	1476.7408312958437	64
803	1478.6088019559902	67
804	1480.476772616137	90
805	1482.3447432762837	73
806	1484.2127139364304	63
807	1486.0806845965772	57
808	1487.948655256724	62
809	1489.8166259168704	56
810	1491.6845965770171	79
811	1493.5525672371639	61
812	1495.4205378973106	72
813	1497.2885085574574	75
814	1499.156479217604	67
815	1501.0244498777506	60
816	1502.8924205378974	68
817	1504.760391198044	57
818	1506.6283618581908	64
819	1508.4963325183376	69
820	1510.364303178484	82
821	1512.2322738386308	54
822	1514.1002444987776	66
823	1515.9682151589243	65
824	1517.836185819071	60
825	1519.7041564792178	60
826	1521.5721271393643	70
827	1523.440097799511	60
828	1525.3080684596578	55
829	1527.1760391198045	63
830	1529.0440097799512	57
831	1530.911980440098	58
832	1532.7799511002445	54
833	1534.6479217603912	59
834	1536.515892420538	57
835	1538.3838630806847	74
836	1540.2518337408314	76
837	1542.1198044009782	65
838	1543.9877750611247	61
839	1545.8557457212714	57
840	1547.7237163814182	58
841	1549.591687041565	62
842	1551.4596577017116	59
843	1553.3276283618582	67
844	1555.195599022005	64
845	1557.0635696821516	57
846	1558.9315403422984	52
847	1560.7995110024451	56
848	1562.6674816625919	67
849	1564.5354523227384	58
850	1566.403422982885	64
851	1568.2713936430318	57
852	1570.1393643031786	60
853	1572.0073349633253	56
854	1573.875305623472	55
855	1575.7432762836186	52
856	1577.6112469437653	55
857	1579.479217603912	46
858	1581.3471882640588	60
859	1583.2151589242055	50
860	1585.0831295843523	59
861	1586.9511002444988	51
862	1588.8190709046455	48
863	1590.6870415647923	56
864	1592.555012224939	48
865	1594.4229828850857	63
866	1596.2909535452322	45
867	1598.158924205379	66
868	1600.0268948655257	52
869	1601.8948655256725	73
870	1603.7628361858192	47
871	1605.630806845966	59
872	1607.4987775061124	62
873	1609.3667481662592	56
874	1611.234718826406	51
875	1613.1026894865527	49
876	1614.9706601466994	42
877	1616.8386308068461	56
878	1618.7066014669927	54
879	1620.5745721271394	60
880	1622.4425427872861	52
881	1624.3105134474329	45
882	1626.1784841075796	53
883	1628.0464547677263	38
884	1629.9144254278729	55
885	1631.7823960880196	56
886	1633.6503667481663	56
887	1635.518337408313	41
888	1637.3863080684598	71
889	1639.2542787286063	58
890	1641.122249388753	50
891	1642.9902200488998	57
892	1644.8581907090465	63
893	1646.7261613691933	61
894	1648.59413202934	60
895	1650.4621026894865	57
896	1652.3300733496333	47
897	1654.19804400978	49
898	1656.0660146699267	52
899	1657.9339853300735	42
900	1659.8019559902202	53
901	1661.6699266503667	58
902	1663.5378973105135	68
903	1665.4058679706602	56
904	1667.273838630807	56
905	1669.1418092909537	63
906	1671.0097799511004	54
907	1672.877750611247	47
908	1674.7457212713937	66
909	1676.6136919315404	57
910	1678.4816625916872	57
911	1680.349633251834	62
912	1682.2176039119804	54
913	1684.0855745721271	45
914	1685.9535452322739	58
915	1687.8215158924206	57
916	1689.6894865525674	48
917	1691.557457212714	57
918	1693.4254278728606	67
919	1695.2933985330073	57
920	1697.161369193154	63
921	1699.0293398533008	49
922	1700.8973105134476	52
923	1702.7652811735943	60
924	1704.6332518337408	51
925	1706.5012224938876	46
926	1708.3691931540343	61
927	1710.237163814181	55
928	1712.1051344743278	43
929	1713.9731051344745	49
930	1715.841075794621	60
931	1717.7090464547678	43
932	1719.5770171149145	54
933	1721.4449877750612	60
934	1723.312958435208	45
935	1725.1809290953545	55
936	1727.0488997555012	42
937	1728.916870415648	50
938	1730.7848410757947	38
939	1732.6528117359414	50
940	1734.5207823960882	65
941	1736.3887530562347	54
942	1738.2567237163814	61
943	1740.1246943765282	49
944	1741.992665036675	52
945	1743.8606356968216	54
946	1745.7286063569684	67
947	1747.596577017115	45
948	1749.4645476772616	64
949	1751.3325183374084	43
950	1753.200488997555	41
951	1755.0684596577019	49
952	1756.9364303178486	50
953	1758.804400977995	58
954	1760.6723716381418	52
955	1762.5403422982886	52
956	1764.4083129584353	42
957	1766.276283618582	53
958	1768.1442542787286	59
959	1770.0122249388753	62
960	1771.880195599022	48
961	1773.7481662591688	43
962	1775.6161369193155	46
963	1777.4841075794623	46
964	1779.3520782396088	50
965	1781.2200488997555	53
966	1783.0880195599022	49
967	1784.955990220049	45
968	1786.8239608801957	54
969	1788.6919315403425	48
970	1790.559902200489	46
971	1792.4278728606357	37
972	1794.2958435207825	38
973	1796.1638141809292	58
974	1798.031784841076	47
975	1799.8997555012227	48
976	1801.7677261613692	51
977	1803.635696821516	45
978	1805.5036674816627	48
979	1807.3716381418094	37
980	1809.2396088019561	36
981	1811.1075794621026	44
982	1812.9755501222494	37
983	1814.8435207823961	58
984	1816.7114914425429	37
985	1818.5794621026896	39
986	1820.4474327628363	52
987	1822.3154034229829	46
988	1824.1833740831296	44
989	1826.0513447432763	38
990	1827.919315403423	36
991	1829.7872860635698	37
992	1831.6552567237165	42
993	1833.523227383863	51
994	1835.3911980440098	55
995	1837.2591687041565	44
996	1839.1271393643033	36
997	1840.99511002445	34
998	1842.8630806845968	44
999	1844.7310513447433	41
1000	1846.59902200489	40
1001	1848.4669926650367	47
1002	1850.3349633251835	30
1003	1852.2029339853302	31
1004	1854.0709046454767	47
1005	1855.9388753056235	39
1006	1857.8068459657702	45
1007	1859.674816625917	45
1008	1861.5427872860637	43
1009	1863.4107579462104	40
1010	1865.278728606357	41
1011	1867.1466992665037	49
1012	1869.0146699266504	41
1013	1870.8826405867972	43
1014	1872.750611246944	39
1015	1874.6185819070906	44
1016	1876.4865525672371	38
1017	1878.3545232273839	38
1018	1880.2224938875306	35
1019	1882.0904645476774	37
1020	1883.958435207824	35
1021	1885.8264058679708	47
1022	1887.6943765281173	45
1023	1889.562347188264	45
