Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1250
Conversion Gain:	1024
Coarse Gain:	5
Fine Gain:	24
Upper Discriminator:	1733
Lower Discriminator:	-2
Calibration Coefficients:	-26.31868131868123	1.6791208791208792
Calibration Channels:	320	775
Calibration Energies:	511.0	1275.0
Elapsed Real Time:	334.6
Elapsed Live Time:	278.13
Start Time:	February 16, 2016, 03:25:45
End Time:	February 16, 2016, 03:31:19
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	273	349	71322	4485	20	490

Channel Data:
Channel	Energy	Counts
388	625.1802197802199	504
389	626.8593406593408	565
390	628.5384615384617	525
391	630.2175824175825	496
392	631.8967032967034	524
393	633.5758241758243	507
394	635.2549450549452	510
395	636.934065934066	483
396	638.6131868131869	536
397	640.2923076923078	507
398	641.9714285714286	519
399	643.6505494505495	522
400	645.3296703296704	467
401	647.0087912087913	510
402	648.6879120879122	511
403	650.3670329670331	467
404	652.046153846154	528
405	653.7252747252749	501
406	655.4043956043957	500
407	657.0835164835166	439
408	658.7626373626375	478
409	660.4417582417583	449
410	662.1208791208792	455
411	663.8000000000001	472
412	665.479120879121	460
413	667.1582417582418	473
414	668.8373626373627	452
415	670.5164835164836	457
416	672.1956043956045	438
417	673.8747252747254	473
418	675.5538461538463	430
419	677.2329670329672	442
420	678.912087912088	409
421	680.5912087912089	412
422	682.2703296703298	425
423	683.9494505494506	454
424	685.6285714285715	443
425	687.3076923076924	430
426	688.9868131868133	400
427	690.6659340659342	431
428	692.345054945055	414
429	694.0241758241759	399
430	695.7032967032968	395
431	697.3824175824177	420
432	699.0615384615386	388
433	700.7406593406595	383
434	702.4197802197804	413
435	704.0989010989013	393
436	705.778021978022	429
437	707.4571428571429	417
438	709.1362637362638	386
439	710.8153846153847	368
440	712.4945054945056	425
441	714.1736263736265	397
442	715.8527472527473	402
443	717.5318681318682	375
444	719.2109890109891	369
445	720.89010989011	380
446	722.5692307692309	376
447	724.2483516483518	361
448	725.9274725274727	382
449	727.6065934065936	389
450	729.2857142857143	377
451	730.9648351648352	360
452	732.6439560439561	378
453	734.323076923077	372
454	736.0021978021979	389
455	737.6813186813188	382
456	739.3604395604397	372
457	741.0395604395605	369
458	742.7186813186814	401
459	744.3978021978023	373
460	746.0769230769232	355
461	747.7560439560441	372
462	749.435164835165	346
463	751.1142857142859	357
464	752.7934065934066	353
465	754.4725274725275	354
466	756.1516483516484	350
467	757.8307692307693	363
468	759.5098901098902	364
469	761.1890109890111	360
470	762.868131868132	365
471	764.5472527472529	339
472	766.2263736263737	336
473	767.9054945054946	315
474	769.5846153846155	378
475	771.2637362637364	387
476	772.9428571428573	345
477	774.6219780219782	367
478	776.301098901099	343
479	777.9802197802198	346
480	779.6593406593407	357
481	781.3384615384616	321
482	783.0175824175825	340
483	784.6967032967034	344
484	786.3758241758243	378
485	788.0549450549452	349
486	789.734065934066	343
487	791.4131868131869	333
488	793.0923076923078	348
489	794.7714285714287	341
490	796.4505494505496	352
491	798.1296703296705	351
492	799.8087912087913	359
493	801.4879120879122	354
494	803.167032967033	325
495	804.8461538461539	333
496	806.5252747252748	311
497	808.2043956043957	319
498	809.8835164835166	346
499	811.5626373626375	316
500	813.2417582417584	329
501	814.9208791208792	327
502	816.6000000000001	308
503	818.279120879121	324
504	819.9582417582419	331
505	821.6373626373628	331
506	823.3164835164836	314
507	824.9956043956045	335
508	826.6747252747253	298
509	828.3538461538462	339
510	830.0329670329671	335
511	831.712087912088	340
512	833.3912087912089	295
513	835.0703296703298	286
514	836.7494505494507	297
515	838.4285714285716	316
516	840.1076923076924	293
517	841.7868131868133	294
518	843.4659340659342	289
519	845.145054945055	332
520	846.8241758241759	291
521	848.5032967032968	297
522	850.1824175824177	351
523	851.8615384615385	315
524	853.5406593406594	294
525	855.2197802197803	291
526	856.8989010989012	331
527	858.5780219780221	297
528	860.257142857143	309
529	861.9362637362639	282
530	863.6153846153848	285
531	865.2945054945056	282
532	866.9736263736265	292
533	868.6527472527473	292
534	870.3318681318682	275
535	872.0109890109891	284
536	873.69010989011	301
537	875.3692307692309	267
538	877.0483516483517	259
539	878.7274725274726	289
540	880.4065934065935	309
541	882.0857142857144	272
542	883.7648351648353	289
543	885.4439560439562	272
544	887.1230769230771	300
545	888.802197802198	303
546	890.4813186813188	331
547	892.1604395604396	285
548	893.8395604395605	270
549	895.5186813186814	313
550	897.1978021978023	277
551	898.8769230769232	267
552	900.556043956044	285
553	902.2351648351649	284
554	903.9142857142858	280
555	905.5934065934067	293
556	907.2725274725276	275
557	908.9516483516485	296
558	910.6307692307694	298
559	912.3098901098903	247
560	913.9890109890111	311
561	915.6681318681319	252
562	917.3472527472528	278
563	919.0263736263737	307
564	920.7054945054946	266
565	922.3846153846155	261
566	924.0637362637364	278
567	925.7428571428572	228
568	927.4219780219781	259
569	929.101098901099	270
570	930.7802197802199	284
571	932.4593406593408	243
572	934.1384615384617	268
573	935.8175824175826	259
574	937.4967032967035	313
575	939.1758241758242	267
576	940.8549450549451	248
577	942.534065934066	279
578	944.2131868131869	259
579	945.8923076923078	269
580	947.5714285714287	245
581	949.2505494505496	261
582	950.9296703296704	264
583	952.6087912087913	271
584	954.2879120879122	273
585	955.9670329670331	234
586	957.646153846154	250
587	959.3252747252749	282
588	961.0043956043958	252
589	962.6835164835165	262
590	964.3626373626374	266
591	966.0417582417583	253
592	967.7208791208792	271
593	969.4000000000001	247
594	971.079120879121	264
595	972.7582417582419	252
596	974.4373626373628	278
597	976.1164835164836	256
598	977.7956043956045	293
599	979.4747252747254	220
600	981.1538461538463	278
601	982.8329670329672	269
602	984.512087912088	260
603	986.1912087912089	251
604	987.8703296703297	243
605	989.5494505494506	299
606	991.2285714285715	254
607	992.9076923076924	252
608	994.5868131868133	223
609	996.2659340659342	219
610	997.9450549450551	244
611	999.6241758241758	253
612	1001.3032967032968	271
613	1002.9824175824176	265
614	1004.6615384615386	251
615	1006.3406593406594	246
616	1008.0197802197804	242
617	1009.6989010989012	261
618	1011.3780219780222	254
619	1013.0571428571429	276
620	1014.7362637362639	253
621	1016.4153846153847	260
622	1018.0945054945057	259
623	1019.7736263736265	229
624	1021.4527472527473	282
625	1023.1318681318683	229
626	1024.810989010989	275
627	1026.49010989011	246
628	1028.1692307692308	290
629	1029.8483516483518	223
630	1031.5274725274726	233
631	1033.2065934065936	211
632	1034.8857142857144	236
633	1036.5648351648354	216
634	1038.2439560439561	221
635	1039.9230769230771	249
636	1041.602197802198	258
637	1043.2813186813187	233
638	1044.9604395604397	235
639	1046.6395604395605	237
640	1048.3186813186815	237
641	1049.9978021978022	271
642	1051.6769230769232	235
643	1053.356043956044	249
644	1055.035164835165	265
645	1056.7142857142858	227
646	1058.3934065934068	265
647	1060.0725274725276	237
648	1061.7516483516486	244
649	1063.4307692307693	234
650	1065.1098901098903	224
651	1066.789010989011	234
652	1068.4681318681319	219
653	1070.1472527472529	246
654	1071.8263736263737	241
655	1073.5054945054947	220
656	1075.1846153846154	274
657	1076.8637362637364	248
658	1078.5428571428572	279
659	1080.2219780219782	253
660	1081.901098901099	261
661	1083.58021978022	239
662	1085.2593406593408	224
663	1086.9384615384618	243
664	1088.6175824175825	228
665	1090.2967032967033	230
666	1091.9758241758243	206
667	1093.654945054945	237
668	1095.334065934066	214
669	1097.0131868131868	248
670	1098.6923076923078	226
671	1100.3714285714286	228
672	1102.0505494505496	211
673	1103.7296703296704	219
674	1105.4087912087914	238
675	1107.0879120879122	235
676	1108.7670329670332	222
677	1110.446153846154	256
678	1112.125274725275	234
679	1113.8043956043957	234
680	1115.4835164835165	246
681	1117.1626373626375	225
682	1118.8417582417583	237
683	1120.5208791208793	212
684	1122.2	248
685	1123.879120879121	213
686	1125.5582417582418	238
687	1127.2373626373628	247
688	1128.9164835164836	223
689	1130.5956043956046	234
690	1132.2747252747254	221
691	1133.9538461538464	241
692	1135.6329670329671	225
693	1137.312087912088	230
694	1138.991208791209	242
695	1140.6703296703297	227
696	1142.3494505494507	240
697	1144.0285714285715	231
698	1145.7076923076925	238
699	1147.3868131868132	242
700	1149.0659340659342	239
701	1150.745054945055	229
702	1152.424175824176	266
703	1154.1032967032968	225
704	1155.7824175824178	193
705	1157.4615384615386	229
706	1159.1406593406593	190
707	1160.8197802197803	244
708	1162.4989010989011	231
709	1164.1780219780221	232
710	1165.857142857143	244
711	1167.536263736264	231
712	1169.2153846153847	210
713	1170.8945054945057	202
714	1172.5736263736264	218
715	1174.2527472527474	250
716	1175.9318681318682	208
717	1177.6109890109892	233
718	1179.29010989011	221
719	1180.969230769231	217
720	1182.6483516483518	227
721	1184.3274725274725	224
722	1186.0065934065935	225
723	1187.6857142857143	226
724	1189.3648351648353	223
725	1191.043956043956	227
726	1192.723076923077	215
727	1194.4021978021979	214
728	1196.0813186813189	239
729	1197.7604395604396	200
730	1199.4395604395606	243
731	1201.1186813186814	210
732	1202.7978021978024	221
733	1204.4769230769232	231
734	1206.156043956044	201
735	1207.835164835165	208
736	1209.5142857142857	235
737	1211.1934065934067	204
738	1212.8725274725275	211
739	1214.5516483516485	217
740	1216.2307692307693	201
741	1217.9098901098903	207
742	1219.589010989011	199
743	1221.268131868132	213
744	1222.9472527472528	194
745	1224.6263736263738	210
746	1226.3054945054946	212
747	1227.9846153846156	210
748	1229.6637362637364	190
749	1231.3428571428572	228
750	1233.0219780219782	186
751	1234.701098901099	189
752	1236.38021978022	229
753	1238.0593406593407	202
754	1239.7384615384617	226
755	1241.4175824175825	191
756	1243.0967032967035	221
757	1244.7758241758243	212
758	1246.4549450549453	185
759	1248.134065934066	183
760	1249.813186813187	215
761	1251.4923076923078	199
762	1253.1714285714286	196
763	1254.8505494505496	216
764	1256.5296703296704	205
765	1258.2087912087914	196
766	1259.8879120879121	207
767	1261.5670329670331	195
768	1263.246153846154	192
769	1264.925274725275	188
770	1266.6043956043957	223
771	1268.2835164835167	182
772	1269.9626373626375	173
773	1271.6417582417585	202
774	1273.3208791208792	193
775	1275.0	194
776	1276.679120879121	206
777	1278.3582417582418	196
778	1280.0373626373628	191
779	1281.7164835164835	197
