Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1250
Conversion Gain:	1024
Coarse Gain:	5
Fine Gain:	24
Upper Discriminator:	1733
Lower Discriminator:	-2
Calibration Coefficients:	-26.31868131868123	1.6791208791208792
Calibration Channels:	320	775
Calibration Energies:	511.0	1275.0
Elapsed Real Time:	546.44
Elapsed Live Time:	447.12
Start Time:	February 16, 2016, 02:29:19
End Time:	February 16, 2016, 02:38:25
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

3	1	3	5012	1123	0	-22

Channel Data:
Channel	Energy	Counts
532	866.9736263736265	433
533	868.6527472527473	437
534	870.3318681318682	452
535	872.0109890109891	408
536	873.69010989011	437
537	875.3692307692309	432
538	877.0483516483517	409
539	878.7274725274726	412
540	880.4065934065935	422
541	882.0857142857144	408
542	883.7648351648353	400
543	885.4439560439562	440
544	887.1230769230771	417
545	888.802197802198	378
546	890.4813186813188	401
547	892.1604395604396	423
548	893.8395604395605	417
549	895.5186813186814	406
550	897.1978021978023	413
551	898.8769230769232	392
552	900.556043956044	394
553	902.2351648351649	431
554	903.9142857142858	383
555	905.5934065934067	407
556	907.2725274725276	408
557	908.9516483516485	357
558	910.6307692307694	402
559	912.3098901098903	410
560	913.9890109890111	378
561	915.6681318681319	372
562	917.3472527472528	388
563	919.0263736263737	378
564	920.7054945054946	385
565	922.3846153846155	381
566	924.0637362637364	370
567	925.7428571428572	378
568	927.4219780219781	367
569	929.101098901099	368
570	930.7802197802199	380
571	932.4593406593408	381
572	934.1384615384617	383
573	935.8175824175826	385
574	937.4967032967035	382
575	939.1758241758242	395
576	940.8549450549451	371
577	942.534065934066	376
578	944.2131868131869	370
579	945.8923076923078	350
580	947.5714285714287	351
581	949.2505494505496	393
582	950.9296703296704	365
583	952.6087912087913	356
584	954.2879120879122	355
585	955.9670329670331	391
586	957.646153846154	351
587	959.3252747252749	368
588	961.0043956043958	394
589	962.6835164835165	373
590	964.3626373626374	318
591	966.0417582417583	316
592	967.7208791208792	334
593	969.4000000000001	370
594	971.079120879121	388
595	972.7582417582419	353
596	974.4373626373628	347
597	976.1164835164836	351
598	977.7956043956045	375
599	979.4747252747254	348
600	981.1538461538463	374
601	982.8329670329672	350
602	984.512087912088	350
603	986.1912087912089	340
604	987.8703296703297	363
605	989.5494505494506	347
606	991.2285714285715	398
607	992.9076923076924	377
608	994.5868131868133	354
609	996.2659340659342	358
610	997.9450549450551	367
611	999.6241758241758	331
612	1001.3032967032968	337
613	1002.9824175824176	412
614	1004.6615384615386	385
615	1006.3406593406594	345
616	1008.0197802197804	333
617	1009.6989010989012	306
618	1011.3780219780222	342
619	1013.0571428571429	347
620	1014.7362637362639	331
621	1016.4153846153847	331
622	1018.0945054945057	374
623	1019.7736263736265	380
624	1021.4527472527473	304
625	1023.1318681318683	382
626	1024.810989010989	357
627	1026.49010989011	348
628	1028.1692307692308	347
629	1029.8483516483518	345
630	1031.5274725274726	354
631	1033.2065934065936	366
632	1034.8857142857144	376
633	1036.5648351648354	340
634	1038.2439560439561	319
635	1039.9230769230771	308
636	1041.602197802198	325
637	1043.2813186813187	342
638	1044.9604395604397	331
639	1046.6395604395605	365
640	1048.3186813186815	333
641	1049.9978021978022	343
642	1051.6769230769232	320
643	1053.356043956044	346
644	1055.035164835165	356
645	1056.7142857142858	340
646	1058.3934065934068	324
647	1060.0725274725276	326
648	1061.7516483516486	342
649	1063.4307692307693	328
650	1065.1098901098903	307
651	1066.789010989011	350
652	1068.4681318681319	329
653	1070.1472527472529	338
654	1071.8263736263737	328
655	1073.5054945054947	359
656	1075.1846153846154	319
657	1076.8637362637364	341
658	1078.5428571428572	356
659	1080.2219780219782	332
660	1081.901098901099	329
661	1083.58021978022	301
662	1085.2593406593408	307
663	1086.9384615384618	349
664	1088.6175824175825	313
665	1090.2967032967033	329
666	1091.9758241758243	343
667	1093.654945054945	325
668	1095.334065934066	317
669	1097.0131868131868	321
670	1098.6923076923078	345
671	1100.3714285714286	316
672	1102.0505494505496	342
673	1103.7296703296704	339
674	1105.4087912087914	341
675	1107.0879120879122	353
676	1108.7670329670332	302
677	1110.446153846154	308
678	1112.125274725275	296
679	1113.8043956043957	337
680	1115.4835164835165	327
681	1117.1626373626375	343
682	1118.8417582417583	315
683	1120.5208791208793	353
684	1122.2	351
685	1123.879120879121	335
686	1125.5582417582418	306
687	1127.2373626373628	309
688	1128.9164835164836	343
689	1130.5956043956046	314
690	1132.2747252747254	283
691	1133.9538461538464	329
692	1135.6329670329671	332
693	1137.312087912088	334
694	1138.991208791209	334
695	1140.6703296703297	321
696	1142.3494505494507	327
697	1144.0285714285715	334
698	1145.7076923076925	318
699	1147.3868131868132	327
700	1149.0659340659342	343
701	1150.745054945055	330
702	1152.424175824176	322
703	1154.1032967032968	319
704	1155.7824175824178	304
705	1157.4615384615386	323
706	1159.1406593406593	294
707	1160.8197802197803	303
708	1162.4989010989011	348
709	1164.1780219780221	305
710	1165.857142857143	301
711	1167.536263736264	351
712	1169.2153846153847	333
713	1170.8945054945057	300
714	1172.5736263736264	348
715	1174.2527472527474	326
716	1175.9318681318682	336
717	1177.6109890109892	308
718	1179.29010989011	279
719	1180.969230769231	319
720	1182.6483516483518	303
721	1184.3274725274725	328
722	1186.0065934065935	308
723	1187.6857142857143	321
724	1189.3648351648353	282
725	1191.043956043956	287
726	1192.723076923077	299
727	1194.4021978021979	299
728	1196.0813186813189	319
729	1197.7604395604396	266
730	1199.4395604395606	327
731	1201.1186813186814	313
732	1202.7978021978024	294
733	1204.4769230769232	278
734	1206.156043956044	279
735	1207.835164835165	307
736	1209.5142857142857	320
737	1211.1934065934067	274
738	1212.8725274725275	312
739	1214.5516483516485	295
740	1216.2307692307693	282
741	1217.9098901098903	262
742	1219.589010989011	310
743	1221.268131868132	311
744	1222.9472527472528	308
745	1224.6263736263738	299
