Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1250
Conversion Gain:	1024
Coarse Gain:	4
Fine Gain:	0
Upper Discriminator:	3560
Lower Discriminator:	164
Calibration Coefficients:	1.666666666666515	3.3955555555555557
Calibration Channels:	150	375
Calibration Energies:	511.0	1275.0
Elapsed Real Time:	835.06
Elapsed Live Time:	806.53
Start Time:	February 18, 2016, 03:06:12
End Time:	February 18, 2016, 03:20:07
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	150	151	12483	119	0	512

Channel Data:
Channel	Energy	Counts
321	1091.6399999999999	1503
322	1095.0355555555554	1489
323	1098.431111111111	1553
324	1101.8266666666666	1536
325	1105.2222222222222	1515
326	1108.6177777777777	1548
327	1112.0133333333333	1520
328	1115.4088888888887	1495
329	1118.8044444444442	1516
330	1122.1999999999998	1416
331	1125.5955555555554	1488
332	1128.991111111111	1480
333	1132.3866666666665	1457
334	1135.7822222222221	1498
335	1139.1777777777777	1458
336	1142.5733333333333	1441
337	1145.9688888888888	1496
338	1149.3644444444444	1473
339	1152.76	1440
340	1156.1555555555553	1471
341	1159.551111111111	1408
342	1162.9466666666665	1461
343	1166.342222222222	1467
344	1169.7377777777776	1512
345	1173.1333333333332	1456
346	1176.5288888888888	1442
347	1179.9244444444444	1450
348	1183.32	1513
349	1186.7155555555555	1512
350	1190.111111111111	1447
351	1193.5066666666667	1422
352	1196.902222222222	1382
353	1200.2977777777776	1427
354	1203.6933333333332	1372
355	1207.0888888888887	1344
356	1210.4844444444443	1437
357	1213.8799999999999	1320
358	1217.2755555555555	1391
359	1220.671111111111	1471
360	1224.0666666666666	1346
361	1227.4622222222222	1384
362	1230.8577777777778	1331
363	1234.2533333333333	1357
364	1237.6488888888887	1398
365	1241.0444444444443	1341
366	1244.4399999999998	1342
367	1247.8355555555554	1327
368	1251.231111111111	1386
369	1254.6266666666666	1337
370	1258.0222222222221	1404
371	1261.4177777777777	1309
372	1264.8133333333333	1366
373	1268.2088888888889	1393
374	1271.6044444444444	1315
375	1275.0	1313
376	1278.3955555555553	1353
377	1281.791111111111	1297
378	1285.1866666666665	1363
379	1288.582222222222	1276
380	1291.9777777777776	1311
381	1295.3733333333332	1237
382	1298.7688888888888	1308
383	1302.1644444444444	1263
384	1305.56	1275
385	1308.9555555555555	1257
386	1312.351111111111	1238
387	1315.7466666666664	1258
388	1319.142222222222	1338
389	1322.5377777777776	1220
390	1325.9333333333332	1205
391	1329.3288888888887	1231
392	1332.7244444444443	1230
393	1336.12	1274
394	1339.5155555555555	1246
395	1342.911111111111	1243
396	1346.3066666666666	1190
397	1349.7022222222222	1269
398	1353.0977777777778	1212
399	1356.493333333333	1216
400	1359.8888888888887	1253
401	1363.2844444444443	1169
402	1366.6799999999998	1197
403	1370.0755555555554	1152
404	1373.471111111111	1112
405	1376.8666666666666	1083
406	1380.2622222222221	1174
407	1383.6577777777777	1137
408	1387.0533333333333	1096
409	1390.4488888888889	1149
410	1393.8444444444444	1165
411	1397.2399999999998	1116
412	1400.6355555555554	1128
413	1404.031111111111	1124
414	1407.4266666666665	1102
415	1410.822222222222	1079
416	1414.2177777777777	1109
417	1417.6133333333332	1075
418	1421.0088888888888	1144
419	1424.4044444444444	1066
420	1427.8	1149
421	1431.1955555555555	1053
422	1434.591111111111	1044
423	1437.9866666666665	1020
424	1441.382222222222	1041
425	1444.7777777777776	1059
426	1448.1733333333332	1025
427	1451.5688888888888	1095
428	1454.9644444444443	1002
429	1458.36	1036
430	1461.7555555555555	1012
431	1465.151111111111	1055
432	1468.5466666666666	1024
433	1471.9422222222222	1039
434	1475.3377777777778	985
435	1478.7333333333331	965
436	1482.1288888888887	997
437	1485.5244444444443	966
438	1488.9199999999998	918
439	1492.3155555555554	963
440	1495.711111111111	948
441	1499.1066666666666	981
442	1502.5022222222221	866
443	1505.8977777777777	918
444	1509.2933333333333	935
445	1512.6888888888889	950
446	1516.0844444444444	943
447	1519.4799999999998	929
448	1522.8755555555554	903
449	1526.271111111111	911
450	1529.6666666666665	902
451	1533.062222222222	872
452	1536.4577777777777	898
453	1539.8533333333332	847
454	1543.2488888888888	901
455	1546.6444444444444	883
456	1550.04	877
457	1553.4355555555555	838
458	1556.831111111111	900
459	1560.2266666666665	917
460	1563.622222222222	853
461	1567.0177777777776	871
462	1570.4133333333332	851
463	1573.8088888888888	804
464	1577.2044444444443	839
465	1580.6	904
466	1583.9955555555555	831
467	1587.391111111111	851
468	1590.7866666666666	830
469	1594.1822222222222	894
470	1597.5777777777778	830
471	1600.9733333333331	813
472	1604.3688888888887	839
473	1607.7644444444443	875
474	1611.1599999999999	850
475	1614.5555555555554	873
476	1617.951111111111	786
477	1621.3466666666666	843
478	1624.7422222222222	821
479	1628.1377777777777	805
480	1631.5333333333333	877
481	1634.9288888888889	886
482	1638.3244444444445	827
483	1641.7199999999998	848
484	1645.1155555555554	796
485	1648.511111111111	836
486	1651.9066666666665	804
487	1655.302222222222	807
488	1658.6977777777777	819
489	1662.0933333333332	819
490	1665.4888888888888	790
491	1668.8844444444444	821
492	1672.28	896
493	1675.6755555555555	765
494	1679.0711111111111	808
495	1682.4666666666665	777
496	1685.862222222222	799
497	1689.2577777777776	824
498	1692.6533333333332	761
499	1696.0488888888888	783
500	1699.4444444444443	785
501	1702.84	770
502	1706.2355555555555	776
503	1709.631111111111	814
504	1713.0266666666666	751
505	1716.4222222222222	770
506	1719.8177777777778	787
507	1723.2133333333331	746
508	1726.6088888888887	810
509	1730.0044444444443	757
510	1733.3999999999999	767
511	1736.7955555555554	756
512	1740.191111111111	774
513	1743.5866666666666	750
514	1746.9822222222222	785
515	1750.3777777777777	730
516	1753.7733333333333	695
517	1757.168888888889	736
518	1760.5644444444442	679
519	1763.9599999999998	714
520	1767.3555555555554	715
521	1770.751111111111	687
522	1774.1466666666665	668
523	1777.542222222222	608
524	1780.9377777777777	674
525	1784.3333333333333	703
526	1787.7288888888888	641
527	1791.1244444444444	683
528	1794.52	637
529	1797.9155555555556	669
530	1801.311111111111	626
531	1804.7066666666665	635
532	1808.102222222222	663
533	1811.4977777777776	611
534	1814.8933333333332	675
535	1818.2888888888888	650
536	1821.6844444444444	612
537	1825.08	620
538	1828.4755555555555	674
539	1831.871111111111	633
540	1835.2666666666667	565
541	1838.6622222222222	588
542	1842.0577777777776	674
543	1845.4533333333331	611
544	1848.8488888888887	614
545	1852.2444444444443	563
546	1855.6399999999999	599
547	1859.0355555555554	559
548	1862.431111111111	586
549	1865.8266666666666	575
550	1869.2222222222222	540
551	1872.6177777777777	535
552	1876.0133333333333	564
553	1879.408888888889	544
554	1882.8044444444442	543
555	1886.1999999999998	539
556	1889.5955555555554	536
557	1892.991111111111	551
558	1896.3866666666665	552
559	1899.7822222222221	547
560	1903.1777777777777	492
561	1906.5733333333333	528
562	1909.9688888888888	525
563	1913.3644444444444	555
564	1916.76	522
565	1920.1555555555556	564
566	1923.551111111111	537
567	1926.9466666666665	583
568	1930.342222222222	547
569	1933.7377777777776	521
570	1937.1333333333332	517
571	1940.5288888888888	529
572	1943.9244444444444	492
573	1947.32	496
574	1950.7155555555555	494
575	1954.111111111111	502
576	1957.5066666666667	504
577	1960.9022222222222	501
578	1964.2977777777776	516
579	1967.6933333333332	512
580	1971.0888888888887	527
581	1974.4844444444443	480
582	1977.8799999999999	513
583	1981.2755555555555	525
584	1984.671111111111	527
585	1988.0666666666666	462
586	1991.4622222222222	456
587	1994.8577777777778	500
588	1998.2533333333333	479
589	2001.648888888889	502
590	2005.0444444444443	451
591	2008.4399999999998	507
592	2011.8355555555554	497
593	2015.231111111111	502
594	2018.6266666666666	501
595	2022.0222222222221	489
596	2025.4177777777777	481
597	2028.8133333333333	510
598	2032.2088888888889	468
599	2035.6044444444444	498
600	2039.0	460
601	2042.3955555555556	520
602	2045.791111111111	520
603	2049.1866666666665	487
604	2052.5822222222223	517
605	2055.9777777777776	537
606	2059.3733333333334	553
607	2062.768888888889	497
608	2066.164444444444	566
609	2069.56	524
610	2072.9555555555553	504
611	2076.351111111111	479
612	2079.7466666666664	511
613	2083.1422222222222	525
614	2086.5377777777776	553
615	2089.9333333333334	525
616	2093.3288888888887	572
617	2096.7244444444445	584
618	2100.12	561
619	2103.5155555555557	597
620	2106.911111111111	581
621	2110.3066666666664	561
622	2113.702222222222	547
623	2117.0977777777775	512
624	2120.4933333333333	565
625	2123.8888888888887	587
626	2127.2844444444445	534
627	2130.68	578
628	2134.0755555555556	600
629	2137.471111111111	560
630	2140.866666666667	597
631	2144.262222222222	617
632	2147.6577777777775	629
633	2151.0533333333333	581
634	2154.4488888888886	615
635	2157.8444444444444	606
636	2161.24	564
637	2164.6355555555556	565
638	2168.031111111111	585
639	2171.4266666666667	532
640	2174.822222222222	603
641	2178.217777777778	566
642	2181.6133333333332	519
643	2185.0088888888886	588
644	2188.4044444444444	573
645	2191.7999999999997	580
646	2195.1955555555555	578
647	2198.591111111111	557
648	2201.9866666666667	561
649	2205.382222222222	552
650	2208.777777777778	516
651	2212.173333333333	532
652	2215.568888888889	554
653	2218.9644444444443	569
654	2222.36	507
655	2225.7555555555555	495
656	2229.151111111111	503
657	2232.5466666666666	564
658	2235.942222222222	475
659	2239.337777777778	473
660	2242.733333333333	499
661	2246.128888888889	476
662	2249.5244444444443	458
663	2252.92	465
664	2256.3155555555554	462
665	2259.711111111111	436
666	2263.1066666666666	456
667	2266.502222222222	457
668	2269.8977777777777	465
669	2273.293333333333	412
670	2276.688888888889	427
671	2280.084444444444	429
672	2283.48	404
673	2286.8755555555554	381
674	2290.271111111111	413
675	2293.6666666666665	405
676	2297.0622222222223	401
677	2300.4577777777777	399
678	2303.8533333333335	424
679	2307.248888888889	371
680	2310.644444444444	348
681	2314.04	373
682	2317.4355555555553	350
683	2320.831111111111	369
684	2324.2266666666665	314
685	2327.6222222222223	375
686	2331.0177777777776	318
687	2334.4133333333334	354
688	2337.8088888888888	309
689	2341.2044444444446	306
690	2344.6	344
691	2347.9955555555553	333
692	2351.391111111111	307
693	2354.7866666666664	324
694	2358.182222222222	347
695	2361.5777777777776	328
696	2364.9733333333334	338
697	2368.3688888888887	324
698	2371.7644444444445	352
699	2375.16	318
700	2378.5555555555557	310
701	2381.951111111111	297
702	2385.346666666667	327
703	2388.742222222222	312
704	2392.1377777777775	325
705	2395.5333333333333	320
706	2398.9288888888887	315
707	2402.3244444444445	318
708	2405.72	304
709	2409.1155555555556	322
710	2412.511111111111	311
711	2415.9066666666668	302
712	2419.302222222222	334
713	2422.697777777778	333
714	2426.0933333333332	276
715	2429.4888888888886	332
716	2432.8844444444444	336
717	2436.2799999999997	290
718	2439.6755555555555	317
719	2443.071111111111	332
720	2446.4666666666667	325
721	2449.862222222222	321
722	2453.257777777778	323
723	2456.653333333333	297
724	2460.048888888889	329
725	2463.4444444444443	325
726	2466.84	272
727	2470.2355555555555	312
728	2473.631111111111	308
729	2477.0266666666666	320
730	2480.422222222222	318
731	2483.817777777778	295
732	2487.213333333333	319
733	2490.608888888889	324
734	2494.0044444444443	302
735	2497.4	303
736	2500.7955555555554	323
737	2504.1911111111112	303
738	2507.5866666666666	308
739	2510.982222222222	322
740	2514.3777777777777	258
741	2517.773333333333	280
742	2521.168888888889	308
743	2524.5644444444442	302
744	2527.96	294
745	2531.3555555555554	315
746	2534.751111111111	313
747	2538.1466666666665	293
748	2541.5422222222223	306
749	2544.9377777777777	291
750	2548.3333333333335	309
751	2551.728888888889	289
752	2555.124444444444	313
753	2558.52	294
754	2561.9155555555553	304
755	2565.311111111111	299
756	2568.7066666666665	280
757	2572.1022222222223	297
758	2575.4977777777776	280
759	2578.8933333333334	314
760	2582.288888888889	277
761	2585.6844444444446	284
762	2589.08	289
763	2592.4755555555553	259
764	2595.871111111111	299
765	2599.2666666666664	303
766	2602.662222222222	267
767	2606.0577777777776	261
768	2609.4533333333334	299
769	2612.8488888888887	292
770	2616.2444444444445	287
771	2619.64	287
772	2623.0355555555557	295
773	2626.431111111111	248
774	2629.8266666666664	289
775	2633.222222222222	296
776	2636.6177777777775	279
777	2640.0133333333333	273
778	2643.4088888888887	271
779	2646.8044444444445	279
780	2650.2	270
781	2653.5955555555556	258
782	2656.991111111111	281
783	2660.3866666666668	252
784	2663.782222222222	275
785	2667.177777777778	275
786	2670.5733333333333	257
787	2673.9688888888886	264
788	2677.3644444444444	273
789	2680.7599999999998	244
790	2684.1555555555556	267
791	2687.551111111111	259
792	2690.9466666666667	288
793	2694.342222222222	245
794	2697.737777777778	290
795	2701.133333333333	251
796	2704.528888888889	242
797	2707.9244444444444	280
798	2711.3199999999997	260
799	2714.7155555555555	258
800	2718.111111111111	238
801	2721.5066666666667	247
802	2724.902222222222	266
803	2728.297777777778	262
804	2731.693333333333	288
805	2735.088888888889	264
806	2738.4844444444443	256
807	2741.88	292
808	2745.2755555555555	269
809	2748.6711111111113	224
810	2752.0666666666666	274
811	2755.462222222222	240
812	2758.8577777777778	253
813	2762.253333333333	258
814	2765.648888888889	256
815	2769.0444444444443	262
816	2772.44	266
817	2775.8355555555554	234
818	2779.231111111111	253
819	2782.6266666666666	259
820	2786.0222222222224	264
821	2789.4177777777777	272
822	2792.813333333333	233
823	2796.208888888889	258
824	2799.604444444444	230
825	2803.0	242
826	2806.3955555555553	263
827	2809.791111111111	245
828	2813.1866666666665	257
829	2816.5822222222223	239
830	2819.9777777777776	252
831	2823.3733333333334	234
832	2826.768888888889	242
833	2830.1644444444446	254
834	2833.56	244
835	2836.9555555555553	238
836	2840.351111111111	244
837	2843.7466666666664	264
838	2847.1422222222222	222
839	2850.5377777777776	231
840	2853.9333333333334	236
841	2857.3288888888887	244
842	2860.7244444444445	227
843	2864.12	260
844	2867.5155555555557	234
845	2870.911111111111	251
846	2874.3066666666664	234
847	2877.702222222222	244
848	2881.0977777777775	245
849	2884.4933333333333	221
850	2887.8888888888887	233
851	2891.2844444444445	222
852	2894.68	242
853	2898.0755555555556	242
854	2901.471111111111	230
855	2904.866666666667	249
856	2908.262222222222	225
857	2911.657777777778	259
858	2915.0533333333333	248
859	2918.4488888888886	220
860	2921.8444444444444	266
861	2925.24	248
862	2928.6355555555556	245
863	2932.031111111111	243
864	2935.4266666666667	237
865	2938.822222222222	251
866	2942.217777777778	212
867	2945.6133333333332	227
868	2949.008888888889	260
869	2952.4044444444444	237
870	2955.7999999999997	227
871	2959.1955555555555	234
872	2962.591111111111	228
873	2965.9866666666667	227
874	2969.382222222222	221
875	2972.777777777778	249
876	2976.173333333333	234
877	2979.568888888889	236
878	2982.9644444444443	236
879	2986.36	207
880	2989.7555555555555	242
881	2993.1511111111113	234
882	2996.5466666666666	237
883	2999.942222222222	236
884	3003.337777777778	241
885	3006.733333333333	228
886	3010.128888888889	231
887	3013.5244444444443	239
888	3016.92	245
889	3020.3155555555554	255
890	3023.711111111111	234
891	3027.1066666666666	230
892	3030.5022222222224	209
893	3033.8977777777777	218
894	3037.293333333333	243
895	3040.688888888889	242
896	3044.084444444444	246
897	3047.48	225
898	3050.8755555555554	236
899	3054.271111111111	215
900	3057.6666666666665	208
901	3061.0622222222223	240
902	3064.4577777777777	233
903	3067.8533333333335	233
904	3071.248888888889	237
905	3074.644444444444	230
906	3078.04	238
907	3081.4355555555553	229
908	3084.831111111111	232
909	3088.2266666666665	221
910	3091.6222222222223	232
911	3095.0177777777776	193
912	3098.4133333333334	234
913	3101.8088888888888	235
914	3105.2044444444446	229
915	3108.6	224
916	3111.9955555555557	242
917	3115.391111111111	248
918	3118.7866666666664	233
919	3122.182222222222	200
920	3125.5777777777776	228
921	3128.9733333333334	253
922	3132.3688888888887	222
923	3135.7644444444445	232
924	3139.16	209
925	3142.5555555555557	218
926	3145.951111111111	226
927	3149.346666666667	204
928	3152.742222222222	225
929	3156.1377777777775	205
930	3159.5333333333333	179
931	3162.9288888888887	219
932	3166.3244444444445	201
933	3169.72	208
934	3173.1155555555556	226
935	3176.511111111111	217
936	3179.9066666666668	199
937	3183.302222222222	218
938	3186.697777777778	193
939	3190.0933333333332	207
940	3193.488888888889	231
941	3196.8844444444444	218
942	3200.2799999999997	207
943	3203.6755555555555	192
944	3207.071111111111	202
945	3210.4666666666667	241
946	3213.862222222222	220
947	3217.257777777778	200
948	3220.653333333333	216
949	3224.048888888889	199
950	3227.4444444444443	207
951	3230.84	210
952	3234.2355555555555	204
953	3237.631111111111	207
954	3241.0266666666666	227
955	3244.422222222222	256
956	3247.817777777778	227
957	3251.213333333333	215
958	3254.608888888889	239
959	3258.0044444444443	212
960	3261.4	222
961	3264.7955555555554	182
962	3268.1911111111112	203
963	3271.5866666666666	231
964	3274.9822222222224	205
965	3278.3777777777777	209
966	3281.773333333333	200
967	3285.168888888889	208
968	3288.5644444444442	208
969	3291.96	219
970	3295.3555555555554	213
971	3298.751111111111	194
972	3302.1466666666665	186
973	3305.5422222222223	223
974	3308.9377777777777	191
975	3312.3333333333335	197
976	3315.728888888889	210
977	3319.124444444444	185
978	3322.52	212
979	3325.9155555555553	216
980	3329.311111111111	201
981	3332.7066666666665	187
982	3336.1022222222223	214
983	3339.4977777777776	194
984	3342.8933333333334	225
985	3346.288888888889	196
986	3349.6844444444446	206
987	3353.08	199
988	3356.4755555555557	195
989	3359.871111111111	194
990	3363.2666666666664	214
991	3366.662222222222	222
992	3370.0577777777776	191
993	3373.4533333333334	174
994	3376.8488888888887	175
995	3380.2444444444445	190
996	3383.64	210
997	3387.0355555555557	180
998	3390.431111111111	205
999	3393.826666666667	188
1000	3397.222222222222	208
1001	3400.6177777777775	205
1002	3404.0133333333333	231
1003	3407.4088888888887	186
1004	3410.8044444444445	202
1005	3414.2	217
1006	3417.5955555555556	197
1007	3420.991111111111	182
1008	3424.3866666666668	197
1009	3427.782222222222	201
1010	3431.177777777778	179
1011	3434.5733333333333	183
1012	3437.968888888889	215
1013	3441.3644444444444	213
1014	3444.7599999999998	190
1015	3448.1555555555556	188
1016	3451.551111111111	177
1017	3454.9466666666667	202
1018	3458.342222222222	192
1019	3461.737777777778	178
1020	3465.133333333333	180
1021	3468.528888888889	189
1022	3471.9244444444444	202
1023	3475.32	202
